# MOCK DATA — NOT FROM MTA. For hackathon training only.
log_id,timestamp,line,station,severity,event_type,message,operator_id
L-002338,2026-05-19T06:37:38+00:00,L3,Eastgate,INFO,signal.green,Signal SG-5 at Eastgate cleared to GREEN for L3.,OP-885
L-002339,2026-05-19T00:47:28+00:00,L2,Rampart,ERROR,interlock.fault,Interlock fault at Rampart on L2: relay R-135 failed self-test.,OP-498
L-002340,2026-05-19T11:51:00+00:00,L2,Quarry,INFO,train.departure,Train 1086 departed Quarry on L2 at speed 60 km/h.,OP-315
L-002341,2026-05-18T20:15:25+00:00,L1,Keystone,WARN,comms.jitter,Comms jitter to wayside controller WC-19 on L1: 156ms (>120ms).,OP-330
L-002342,2026-05-18T18:18:44+00:00,L1,Dune,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Dune and Keystone, limit 25 km/h.",OP-766
L-002343,2026-05-18T18:19:06+00:00,L2,Dune,WARN,comms.jitter,Comms jitter to wayside controller WC-03 on L2: 97ms (>120ms).,OP-993
L-002344,2026-05-18T19:09:28+00:00,L2,Harbor,WARN,doors.held,Doors held open on train 1823 at Harbor for 60s (threshold 45s).,OP-362
L-002345,2026-05-18T18:58:55+00:00,L2,Summit,INFO,signal.green,Signal SG-74 at Summit cleared to GREEN for L2.,OP-545
L-002346,2026-05-18T16:22:54+00:00,L2,Lantern,INFO,train.departure,Train 1912 departed Lantern on L2 at speed 25 km/h.,OP-990
L-002347,2026-05-18T19:38:48+00:00,L2,Beacon,INFO,signal.green,Signal SG-92 at Beacon cleared to GREEN for L2.,OP-834
L-002348,2026-05-19T00:13:08+00:00,L3,Junction,INFO,train.departure,Train 2314 departed Junction on L3 at speed 15 km/h.,OP-679
L-002349,2026-05-18T21:06:27+00:00,L1,Granite,INFO,train.departure,Train 1503 departed Granite on L1 at speed 40 km/h.,OP-424
L-002350,2026-05-18T17:03:20+00:00,L2,Orchard,INFO,train.dwell,Train 2644 dwelled 45s at Orchard (L2).,OP-789
L-002351,2026-05-18T20:58:46+00:00,L3,Pioneer,INFO,train.departure,Train 1899 departed Pioneer on L3 at speed 80 km/h.,OP-788
L-002352,2026-05-19T06:08:00+00:00,L2,Lantern,INFO,signal.green,Signal SG-36 at Lantern cleared to GREEN for L2.,OP-697
L-002353,2026-05-18T17:43:33+00:00,L2,Summit,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Summit and Falcon, limit 60 km/h.",OP-248
L-002354,2026-05-19T07:27:48+00:00,L3,Harbor,INFO,train.departure,Train 2551 departed Harbor on L3 at speed 15 km/h.,OP-560
L-002355,2026-05-18T21:00:30+00:00,L2,Junction,INFO,train.departure,Train 1435 departed Junction on L2 at speed 25 km/h.,OP-835
L-002356,2026-05-18T23:38:00+00:00,L2,Lantern,INFO,train.departure,Train 2405 departed Lantern on L2 at speed 80 km/h.,OP-251
L-002357,2026-05-18T22:59:13+00:00,L3,Tideway,INFO,train.dwell,Train 1266 dwelled 120s at Tideway (L3).,OP-568
L-002358,2026-05-18T15:47:24+00:00,L1,Rampart,INFO,signal.green,Signal SG-53 at Rampart cleared to GREEN for L1.,OP-199
L-002359,2026-05-18T17:21:03+00:00,L3,Dune,INFO,train.dwell,Train 1876 dwelled 90s at Dune (L3).,OP-542
L-002360,2026-05-19T02:17:20+00:00,L2,Quarry,WARN,comms.jitter,Comms jitter to wayside controller WC-17 on L2: 99ms (>120ms).,OP-160
L-002361,2026-05-18T14:29:36+00:00,L2,Harbor,INFO,signal.green,Signal SG-71 at Harbor cleared to GREEN for L2.,OP-902
L-002362,2026-05-18T19:44:48+00:00,L1,Dune,INFO,train.departure,Train 2505 departed Dune on L1 at speed 80 km/h.,OP-151
L-002363,2026-05-19T06:15:20+00:00,L2,Harbor,INFO,signal.green,Signal SG-42 at Harbor cleared to GREEN for L2.,OP-847
L-002364,2026-05-18T19:45:36+00:00,L1,Junction,INFO,train.dwell,Train 1603 dwelled 60s at Junction (L1).,OP-468
L-002365,2026-05-18T23:42:30+00:00,L3,Pioneer,INFO,train.dwell,Train 2026 dwelled 90s at Pioneer (L3).,OP-263
L-002366,2026-05-19T03:00:10+00:00,L1,Pioneer,WARN,doors.held,Doors held open on train 2655 at Pioneer for 90s (threshold 45s).,OP-871
L-002367,2026-05-18T17:48:27+00:00,L3,Eastgate,INFO,train.dwell,Train 2677 dwelled 45s at Eastgate (L3).,OP-370
L-002368,2026-05-18T18:48:32+00:00,L2,Northpoint,INFO,train.departure,Train 1643 departed Northpoint on L2 at speed 25 km/h.,OP-976
L-002369,2026-05-18T16:30:11+00:00,L2,Lantern,INFO,train.dwell,Train 1401 dwelled 180s at Lantern (L2).,OP-264
L-002370,2026-05-19T13:34:30+00:00,L1,Crescent,INFO,train.departure,Train 1427 departed Crescent on L1 at speed 60 km/h.,OP-945
L-002371,2026-05-18T22:26:28+00:00,L2,Harbor,INFO,train.dwell,Train 2905 dwelled 180s at Harbor (L2).,OP-648
L-002372,2026-05-18T20:28:20+00:00,L2,Orchard,INFO,signal.green,Signal SG-49 at Orchard cleared to GREEN for L2.,OP-538
L-002373,2026-05-19T07:01:33+00:00,L1,Harbor,ERROR,axle.counter,"Axle counter AC-65 on L1 discrepancy at Harbor: counted 7, expected 1.",OP-914
L-002374,2026-05-18T23:47:00+00:00,L1,Quarry,INFO,train.dwell,Train 2176 dwelled 60s at Quarry (L1).,OP-311
L-002375,2026-05-19T00:27:05+00:00,L3,Keystone,WARN,doors.held,Doors held open on train 2860 at Keystone for 60s (threshold 45s).,OP-222
L-002376,2026-05-19T12:20:24+00:00,L2,Lantern,INFO,signal.green,Signal SG-49 at Lantern cleared to GREEN for L2.,OP-407
L-002377,2026-05-19T00:28:07+00:00,L2,Atlas,INFO,train.departure,Train 2865 departed Atlas on L2 at speed 15 km/h.,OP-110
L-002378,2026-05-18T20:17:38+00:00,L3,Northpoint,INFO,signal.green,Signal SG-33 at Northpoint cleared to GREEN for L3.,OP-374
L-002379,2026-05-19T00:29:09+00:00,L3,Iris,INFO,signal.green,Signal SG-99 at Iris cleared to GREEN for L3.,OP-703
L-002380,2026-05-19T05:47:00+00:00,L2,Lantern,INFO,signal.green,Signal SG-28 at Lantern cleared to GREEN for L2.,OP-913
L-002381,2026-05-18T21:11:46+00:00,L3,Orchard,WARN,doors.held,Doors held open on train 2416 at Orchard for 45s (threshold 45s).,OP-525
L-002382,2026-05-19T11:05:54+00:00,L2,Junction,INFO,train.dwell,Train 1558 dwelled 30s at Junction (L2).,OP-892
L-002383,2026-05-18T14:35:28+00:00,L1,Dune,INFO,train.departure,Train 2061 departed Dune on L1 at speed 40 km/h.,OP-786
L-002384,2026-05-18T15:55:12+00:00,L2,Tideway,WARN,comms.jitter,Comms jitter to wayside controller WC-15 on L2: 151ms (>120ms).,OP-879
L-002385,2026-05-18T13:56:15+00:00,L2,Pioneer,INFO,train.dwell,Train 1892 dwelled 60s at Pioneer (L2).,OP-920
L-002386,2026-05-18T16:35:34+00:00,L1,Pioneer,INFO,train.dwell,Train 2400 dwelled 30s at Pioneer (L1).,OP-827
L-002387,2026-05-18T21:54:09+00:00,L2,Falcon,INFO,train.dwell,Train 1272 dwelled 45s at Falcon (L2).,OP-549
L-002388,2026-05-19T10:30:48+00:00,L1,Dune,INFO,train.dwell,Train 2334 dwelled 120s at Dune (L1).,OP-726
L-002389,2026-05-19T04:33:13+00:00,L2,Harbor,INFO,train.departure,Train 1938 departed Harbor on L2 at speed 80 km/h.,OP-539
L-002390,2026-05-18T13:57:30+00:00,L3,Pioneer,INFO,signal.green,Signal SG-44 at Pioneer cleared to GREEN for L3.,OP-922
L-002391,2026-05-18T18:36:42+00:00,L1,Junction,WARN,doors.held,Doors held open on train 2878 at Junction for 120s (threshold 45s).,OP-595
L-002392,2026-05-19T05:10:08+00:00,L2,Tideway,ERROR,axle.counter,"Axle counter AC-4 on L2 discrepancy at Tideway: counted 7, expected 2.",OP-416
L-002393,2026-05-18T23:16:37+00:00,L1,Beacon,INFO,signal.green,Signal SG-58 at Beacon cleared to GREEN for L1.,OP-490
L-002394,2026-05-18T19:50:24+00:00,L2,Harbor,WARN,comms.jitter,Comms jitter to wayside controller WC-02 on L2: 128ms (>120ms).,OP-820
L-002395,2026-05-18T21:57:45+00:00,L1,Falcon,INFO,train.departure,Train 2614 departed Falcon on L1 at speed 25 km/h.,OP-685
L-002396,2026-05-18T17:58:36+00:00,L3,Granite,INFO,signal.green,Signal SG-94 at Granite cleared to GREEN for L3.,OP-203
L-002397,2026-05-19T01:18:24+00:00,L2,Iris,INFO,train.dwell,Train 1010 dwelled 45s at Iris (L2).,OP-589
L-002398,2026-05-18T23:19:02+00:00,L2,Granite,INFO,signal.green,Signal SG-65 at Granite cleared to GREEN for L2.,OP-764
L-002399,2026-05-18T13:59:45+00:00,L3,Falcon,INFO,train.dwell,Train 2612 dwelled 60s at Falcon (L3).,OP-470
L-002400,2026-05-19T06:00:00+00:00,L3,Atlas,INFO,signal.green,Signal SG-32 at Atlas cleared to GREEN for L3.,OP-746
L-002401,2026-05-18T16:00:18+00:00,L3,Crescent,INFO,train.departure,Train 1947 departed Crescent on L3 at speed 15 km/h.,OP-391
L-002402,2026-05-18T22:40:56+00:00,L2,Eastgate,INFO,train.departure,Train 2041 departed Eastgate on L2 at speed 40 km/h.,OP-268
L-002403,2026-05-19T07:22:03+00:00,L3,Summit,INFO,train.dwell,Train 2332 dwelled 120s at Summit (L3).,OP-898
L-002404,2026-05-18T22:41:52+00:00,L2,Keystone,INFO,train.dwell,Train 1997 dwelled 45s at Keystone (L2).,OP-736
L-002405,2026-05-18T18:41:50+00:00,L3,Rampart,INFO,train.departure,Train 2066 departed Rampart on L3 at speed 25 km/h.,OP-859
L-002406,2026-05-18T20:06:00+00:00,L2,Crescent,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Crescent and Quarry, limit 40 km/h.",OP-849
L-002407,2026-05-18T23:23:23+00:00,L3,Rampart,INFO,train.dwell,Train 1583 dwelled 30s at Rampart (L3).,OP-733
L-002408,2026-05-19T11:26:16+00:00,L1,Rampart,INFO,train.departure,Train 1124 departed Rampart on L1 at speed 60 km/h.,OP-834
L-002409,2026-05-18T20:03:36+00:00,L3,Meridian,INFO,signal.green,Signal SG-37 at Meridian cleared to GREEN for L3.,OP-277
L-002410,2026-05-18T18:43:40+00:00,L2,Summit,INFO,train.dwell,Train 2094 dwelled 120s at Summit (L2).,OP-335
L-002411,2026-05-18T22:45:08+00:00,L1,Harbor,INFO,train.departure,Train 2942 departed Harbor on L1 at speed 60 km/h.,OP-149
L-002412,2026-05-18T15:23:24+00:00,L2,Meridian,INFO,train.departure,Train 1263 departed Meridian on L2 at speed 60 km/h.,OP-980
L-002413,2026-05-19T05:28:14+00:00,L1,Crescent,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Crescent and Pioneer, limit 80 km/h.",OP-615
L-002414,2026-05-19T01:27:28+00:00,L1,Granite,INFO,train.dwell,Train 1166 dwelled 30s at Granite (L1).,OP-223
L-002415,2026-05-18T22:47:00+00:00,L1,Pioneer,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Pioneer and Tideway, limit 15 km/h.",OP-563
L-002416,2026-05-18T15:24:32+00:00,L2,Crescent,INFO,signal.green,Signal SG-47 at Crescent cleared to GREEN for L2.,OP-574
L-002417,2026-05-18T18:05:57+00:00,L3,Lantern,INFO,signal.green,Signal SG-88 at Lantern cleared to GREEN for L3.,OP-675
L-002418,2026-05-19T06:52:00+00:00,L2,Atlas,INFO,train.dwell,Train 1532 dwelled 60s at Atlas (L2).,OP-565
L-002419,2026-05-18T16:05:42+00:00,L1,Beacon,INFO,signal.green,Signal SG-38 at Beacon cleared to GREEN for L1.,OP-801
L-002420,2026-05-18T16:06:00+00:00,L2,Pioneer,CRITICAL,power.trip,Traction power trip on L2 sector 2-B; standby supply engaged.,OP-487
L-002421,2026-05-19T03:32:15+00:00,L1,Meridian,INFO,train.departure,Train 1757 departed Meridian on L1 at speed 40 km/h.,OP-175
L-002422,2026-05-18T14:45:52+00:00,L1,Junction,INFO,signal.green,Signal SG-42 at Junction cleared to GREEN for L1.,OP-810
L-002423,2026-05-18T18:48:26+00:00,L2,Pioneer,INFO,train.departure,Train 2470 departed Pioneer on L2 at speed 60 km/h.,OP-489
L-002424,2026-05-19T08:16:48+00:00,L3,Eastgate,CRITICAL,power.trip,Traction power trip on L3 sector 5-A; standby supply engaged.,OP-414
L-002425,2026-05-19T01:07:55+00:00,L1,Quarry,INFO,train.dwell,Train 1914 dwelled 120s at Quarry (L1).,OP-186
L-002426,2026-05-18T17:28:40+00:00,L2,Iris,INFO,train.departure,Train 1359 departed Iris on L2 at speed 25 km/h.,OP-903
L-002427,2026-05-18T16:48:33+00:00,L3,Beacon,INFO,train.departure,Train 1424 departed Beacon on L3 at speed 80 km/h.,OP-218
L-002428,2026-05-18T14:07:00+00:00,L3,Atlas,INFO,train.dwell,Train 2528 dwelled 45s at Atlas (L3).,OP-579
L-002429,2026-05-19T08:20:18+00:00,L3,Iris,INFO,train.dwell,Train 2565 dwelled 60s at Iris (L3).,OP-337
L-002430,2026-05-18T20:12:00+00:00,L1,Beacon,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Beacon and Rampart, limit 15 km/h.",OP-469
L-002431,2026-05-18T20:12:24+00:00,L1,Summit,INFO,signal.green,Signal SG-1 at Summit cleared to GREEN for L1.,OP-744
L-002432,2026-05-18T16:09:36+00:00,L3,Junction,INFO,train.dwell,Train 2503 dwelled 60s at Junction (L3).,OP-369
L-002433,2026-05-18T20:13:12+00:00,L2,Iris,ERROR,interlock.fault,Interlock fault at Iris on L2: relay R-127 failed self-test.,OP-356
L-002434,2026-05-18T14:08:30+00:00,L2,Crescent,INFO,signal.green,Signal SG-76 at Crescent cleared to GREEN for L2.,OP-311
L-002435,2026-05-19T11:06:50+00:00,L3,Iris,INFO,train.departure,Train 2769 departed Iris on L3 at speed 15 km/h.,OP-457
L-002436,2026-05-18T14:49:36+00:00,L1,Iris,INFO,train.dwell,Train 1446 dwelled 180s at Iris (L1).,OP-676
L-002437,2026-05-19T01:39:44+00:00,L2,Northpoint,WARN,comms.jitter,Comms jitter to wayside controller WC-25 on L2: 140ms (>120ms).,OP-654
L-002438,2026-05-18T23:20:32+00:00,L3,Granite,INFO,signal.green,Signal SG-89 at Granite cleared to GREEN for L3.,OP-655
L-002439,2026-05-18T15:31:03+00:00,L1,Tideway,INFO,train.dwell,Train 2412 dwelled 60s at Tideway (L1).,OP-672
L-002440,2026-05-18T14:50:40+00:00,L1,Lantern,INFO,train.dwell,Train 2519 dwelled 120s at Lantern (L1).,OP-755
L-002441,2026-05-18T19:35:43+00:00,L2,Falcon,INFO,train.departure,Train 2289 departed Falcon on L2 at speed 80 km/h.,OP-786
L-002442,2026-05-18T18:14:42+00:00,L3,Quarry,INFO,train.dwell,Train 2199 dwelled 120s at Quarry (L3).,OP-477
L-002443,2026-05-18T21:23:43+00:00,L3,Eastgate,INFO,train.dwell,Train 1066 dwelled 60s at Eastgate (L3).,OP-989
L-002444,2026-05-19T03:04:56+00:00,L1,Harbor,INFO,train.dwell,Train 1628 dwelled 45s at Harbor (L1).,OP-821
L-002445,2026-05-18T17:35:00+00:00,L3,Dune,INFO,train.departure,Train 1878 departed Dune on L3 at speed 15 km/h.,OP-561
L-002446,2026-05-18T23:42:14+00:00,L2,Dune,WARN,comms.jitter,Comms jitter to wayside controller WC-29 on L2: 117ms (>120ms).,OP-180
L-002447,2026-05-18T14:11:45+00:00,L2,Falcon,ERROR,interlock.fault,Interlock fault at Falcon on L2: relay R-142 failed self-test.,OP-279
L-002448,2026-05-18T23:43:12+00:00,L1,Northpoint,INFO,train.dwell,Train 1562 dwelled 45s at Northpoint (L1).,OP-112
L-002449,2026-05-19T03:48:35+00:00,L3,Tideway,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Tideway and Granite, limit 80 km/h.",OP-763
L-002450,2026-05-19T01:05:50+00:00,L1,Keystone,INFO,train.departure,Train 1186 departed Keystone on L1 at speed 60 km/h.,OP-141
L-002451,2026-05-18T14:53:36+00:00,L3,Summit,INFO,train.dwell,Train 2414 dwelled 60s at Summit (L3).,OP-658
L-002452,2026-05-18T16:15:36+00:00,L2,Pioneer,INFO,train.departure,Train 1459 departed Pioneer on L2 at speed 15 km/h.,OP-514
L-002453,2026-05-18T22:23:51+00:00,L3,Pioneer,INFO,train.dwell,Train 1915 dwelled 60s at Pioneer (L3).,OP-715
L-002454,2026-05-19T13:15:36+00:00,L1,Quarry,INFO,train.departure,Train 2207 departed Quarry on L1 at speed 40 km/h.,OP-489
L-002455,2026-05-19T07:57:35+00:00,L1,Tideway,INFO,signal.green,Signal SG-92 at Tideway cleared to GREEN for L1.,OP-952
L-002456,2026-05-18T19:41:28+00:00,L3,Orchard,INFO,signal.green,Signal SG-92 at Orchard cleared to GREEN for L3.,OP-337
L-002457,2026-05-18T16:17:06+00:00,L3,Summit,INFO,signal.green,Signal SG-19 at Summit cleared to GREEN for L3.,OP-119
L-002458,2026-05-19T07:18:40+00:00,L1,Granite,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Granite and Beacon, limit 25 km/h.",OP-188
L-002459,2026-05-18T18:20:39+00:00,L3,Meridian,INFO,train.departure,Train 1415 departed Meridian on L3 at speed 60 km/h.,OP-818
L-002460,2026-05-18T23:44:00+00:00,L2,Keystone,INFO,train.dwell,Train 1789 dwelled 90s at Keystone (L2).,OP-155
L-002461,2026-05-18T14:15:15+00:00,L3,Keystone,INFO,train.dwell,Train 1180 dwelled 30s at Keystone (L3).,OP-139
L-002462,2026-05-18T14:15:30+00:00,L2,Atlas,INFO,train.dwell,Train 1070 dwelled 90s at Atlas (L2).,OP-934
L-002463,2026-05-19T14:12:30+00:00,L3,Granite,INFO,train.departure,Train 1881 departed Granite on L3 at speed 25 km/h.,OP-770
L-002464,2026-05-18T23:48:16+00:00,L2,Crescent,WARN,speed.restriction,"Temporary speed restriction issued: L2 between Crescent and Beacon, limit 80 km/h.",OP-226
L-002465,2026-05-18T14:16:15+00:00,L3,Northpoint,ERROR,interlock.fault,Interlock fault at Northpoint on L3: relay R-142 failed self-test.,OP-529
L-002466,2026-05-18T23:51:54+00:00,L3,Iris,INFO,train.dwell,Train 1337 dwelled 180s at Iris (L3).,OP-798
L-002467,2026-05-19T03:17:58+00:00,L1,Meridian,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Meridian and Lantern, limit 15 km/h.",OP-191
L-002468,2026-05-19T08:06:28+00:00,L3,Northpoint,INFO,signal.green,Signal SG-38 at Northpoint cleared to GREEN for L3.,OP-287
L-002469,2026-05-19T06:03:42+00:00,L1,Beacon,INFO,train.departure,Train 2453 departed Beacon on L1 at speed 60 km/h.,OP-989
L-002470,2026-05-18T16:21:00+00:00,L2,Rampart,WARN,doors.held,Doors held open on train 2975 at Rampart for 180s (threshold 45s).,OP-657
L-002471,2026-05-19T06:06:23+00:00,L1,Atlas,INFO,train.dwell,Train 2749 dwelled 30s at Atlas (L1).,OP-186
L-002472,2026-05-18T18:25:12+00:00,L1,Eastgate,WARN,speed.restriction,"Temporary speed restriction issued: L1 between Eastgate and Granite, limit 25 km/h.",OP-564
L-002473,2026-05-18T14:59:28+00:00,L3,Iris,WARN,speed.restriction,"Temporary speed restriction issued: L3 between Iris and Northpoint, limit 60 km/h.",OP-712
L-002474,2026-05-19T09:36:12+00:00,L2,Quarry,INFO,train.departure,Train 2282 departed Quarry on L2 at speed 40 km/h.,OP-296
L-002475,2026-05-18T19:07:30+00:00,L2,Iris,INFO,train.departure,Train 1751 departed Iris on L2 at speed 60 km/h.,OP-560
L-002476,2026-05-18T21:11:40+00:00,L1,Crescent,INFO,train.departure,Train 1467 departed Crescent on L1 at speed 15 km/h.,OP-356
L-002477,2026-05-19T03:23:38+00:00,L3,Tideway,INFO,train.dwell,Train 2504 dwelled 180s at Tideway (L3).,OP-681
L-002478,2026-05-18T22:35:06+00:00,L2,Summit,INFO,train.departure,Train 1700 departed Summit on L2 at speed 15 km/h.,OP-931
L-002479,2026-05-19T03:24:46+00:00,L3,Lantern,INFO,train.departure,Train 1162 departed Lantern on L3 at speed 40 km/h.,OP-537
L-002480,2026-05-18T23:58:40+00:00,L3,Quarry,WARN,comms.jitter,Comms jitter to wayside controller WC-04 on L3: 115ms (>120ms).,OP-320
L-002481,2026-05-18T19:09:42+00:00,L3,Tideway,INFO,train.departure,Train 1095 departed Tideway on L3 at speed 60 km/h.,OP-311
L-002482,2026-05-18T23:59:38+00:00,L1,Granite,INFO,train.dwell,Train 2437 dwelled 120s at Granite (L1).,OP-974
L-002483,2026-05-18T15:10:33+00:00,L1,Northpoint,INFO,train.departure,Train 1134 departed Northpoint on L1 at speed 25 km/h.,OP-300
L-002484,2026-05-18T15:43:48+00:00,L3,Iris,INFO,train.dwell,Train 1357 dwelled 45s at Iris (L3).,OP-175
L-002485,2026-05-19T13:08:00+00:00,L2,Junction,INFO,train.dwell,Train 2410 dwelled 30s at Junction (L2).,OP-255
L-002486,2026-05-18T21:15:50+00:00,L3,Harbor,WARN,doors.held,Doors held open on train 1305 at Harbor for 90s (threshold 45s).,OP-174
L-002487,2026-05-18T21:57:42+00:00,L1,Tideway,INFO,signal.green,Signal SG-11 at Tideway cleared to GREEN for L1.,OP-467
L-002488,2026-05-18T22:39:36+00:00,L1,Crescent,INFO,signal.green,Signal SG-47 at Crescent cleared to GREEN for L1.,OP-542
L-002489,2026-05-18T18:31:09+00:00,L3,Harbor,INFO,train.dwell,Train 1816 dwelled 120s at Harbor (L3).,OP-236
L-002490,2026-05-18T21:30:00+00:00,L3,Keystone,INFO,train.departure,Train 1478 departed Keystone on L3 at speed 15 km/h.,OP-303
L-002491,2026-05-18T16:27:18+00:00,L3,Meridian,INFO,signal.green,Signal SG-19 at Meridian cleared to GREEN for L3.,OP-405
L-002492,2026-05-18T21:59:52+00:00,L1,Rampart,INFO,train.dwell,Train 1204 dwelled 60s at Rampart (L1).,OP-896
L-002493,2026-05-19T00:04:57+00:00,L3,Crescent,INFO,train.departure,Train 1205 departed Crescent on L3 at speed 40 km/h.,OP-498
L-002494,2026-05-18T15:46:38+00:00,L1,Keystone,INFO,train.departure,Train 1216 departed Keystone on L1 at speed 40 km/h.,OP-939
L-002495,2026-05-18T19:56:25+00:00,L1,Meridian,WARN,comms.jitter,Comms jitter to wayside controller WC-20 on L1: 80ms (>120ms).,OP-498
L-002496,2026-05-18T16:28:48+00:00,L1,Harbor,INFO,train.dwell,Train 2455 dwelled 60s at Harbor (L1).,OP-252
L-002497,2026-05-18T21:20:25+00:00,L2,Pioneer,INFO,signal.green,Signal SG-3 at Pioneer cleared to GREEN for L2.,OP-808
L-002498,2026-05-19T02:12:16+00:00,L3,Orchard,INFO,train.departure,Train 1680 departed Orchard on L3 at speed 15 km/h.,OP-627
L-002499,2026-05-18T19:16:18+00:00,L3,Dune,INFO,signal.green,Signal SG-64 at Dune cleared to GREEN for L3.,OP-240
L-002500,2026-05-18T14:25:00+00:00,L1,Summit,INFO,train.departure,Train 2764 departed Summit on L1 at speed 25 km/h.,OP-903
L-002501,2026-05-18T16:07:32+00:00,L1,Northpoint,INFO,signal.green,Signal SG-17 at Northpoint cleared to GREEN for L1.,OP-228
L-002502,2026-05-18T15:48:54+00:00,L2,Falcon,INFO,train.dwell,Train 2085 dwelled 180s at Falcon (L2).,OP-673
L-002503,2026-05-18T16:30:54+00:00,L1,Atlas,INFO,train.departure,Train 1050 departed Atlas on L1 at speed 15 km/h.,OP-626
L-002504,2026-05-19T12:41:28+00:00,L2,Tideway,INFO,train.departure,Train 2073 departed Tideway on L2 at speed 60 km/h.,OP-337
L-002505,2026-05-18T15:49:45+00:00,L3,Eastgate,INFO,train.dwell,Train 2235 dwelled 45s at Eastgate (L3).,OP-392
